"tested_strain","infected_strain","log_titer","colume_base","minimum_base","distance","sr_coord_1","sr_coord_2","ag_coord_1","ag_coord_2","ag_distance","infected_year","tested_year","year_diff"
"ST/13/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.17958654101,-0.186064045534,14.8979580780848,2002,1992,-10
"UM/1982/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.88343345855,-2.34080175789,12.7334658403647,2002,1992,-10
"UM/2000/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.2847364453,-1.72796665,13.3636254252454,2002,1992,-10
"AK/4/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.21149646514,-3.78938137621,13.6625045261893,2002,1993,-9
"ES/5458/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.49157207046,-3.05681028831,12.0116447516047,2002,1993,-9
"MA/G101/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.24655461052,-0.607776140264,14.5659292619585,2002,1993,-9
"MA/G109/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.506467679,-4.32543421434,11.8517422613599,2002,1993,-9
"MA/G116/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.43368131665,-1.8122696088,13.3966670736203,2002,1993,-9
"MA/G122/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.64968816866,-4.81862133661,11.470160335006,2002,1993,-9
"MA/G130/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.79662733798,-2.00706378933,14.4993303217083,2002,1993,-9
"NL/3/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.81272094625,-3.22160969472,12.6069716906315,2002,1993,-9
"NL/17/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.92279927711,-1.47858665912,14.2910392638554,2002,1993,-9
"NL/101/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.88823494427,-1.35563605121,15.127254389389,2002,1993,-9
"NL/115/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.77527692255,-2.05706373501,14.4450193473509,2002,1993,-9
"NL/126/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.20604427226,-1.21024109081,15.3949065891413,2002,1993,-9
"NL/165/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.10720708978,-1.88748782322,13.4366044301111,2002,1993,-9
"NL/179/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.48349392796,-2.80764873215,13.2343952497666,2002,1993,-9
"PA/287/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.14734166519,-2.57376623173,12.5115138494363,2002,1993,-9
"SG/6/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.2815131443,-4.1117634908,13.4380132559877,2002,1993,-9
"YA/56/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.58878667322,-3.90562949304,13.7846104728943,2002,1993,-9
"YA/61/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,7.74092466464,-2.69794508241,15.4401898809017,2002,1993,-9
"YA/62/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.9318998971,-3.59489299905,14.2378715241189,2002,1993,-9
"NL/399/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.306469664275,-5.83829806956,9.40501284451251,2002,1993,-9
"SD/9/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.92814349789,-3.28822174843,13.9259224732508,2002,1993,-9
"LY/672/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.15288974415,-3.57402882139,13.2802467301981,2002,1993,-9
"LY/1803/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.99184123179,-2.77173831409,13.9045262036947,2002,1993,-9
"NL/357/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.3124774922,-3.62635570209,12.8331973733572,2002,1993,-9
"NL/371/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.84376176589,-4.71312003383,12.6942560199558,2002,1993,-9
"NL/372/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.515516822105,-6.63961056614,8.66615879533273,2002,1993,-9
"NL/398/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.13147272033,-4.4393786074,11.5937650217205,2002,1993,-9
"NL/440/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.82947150556,-3.53761088497,12.7023362670508,2002,1993,-9
"OS/2219/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.07320220471,-5.08314962823,11.4346830035124,2002,1993,-9
"OS/2352/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.28800540492,-2.66949699295,14.1348148338037,2002,1993,-9
"ST/20/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.33528889555,-4.98439248211,11.1828161064702,2002,1993,-9
"VI/104/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.4902112554,-3.35209837833,13.1582518300657,2002,1993,-9
"WE/59/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.22466326502,-4.56181350211,12.4736763611821,2002,1993,-9
"SP/19/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.555022206636,-6.34070858659,8.96611112223254,2002,1993,-9
"LY/1815/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.29786622156,-5.32645753634,11.3360591570557,2002,1993,-9
"LY/22686/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.06037776913,-4.18267634246,12.7090975776272,2002,1993,-9
"LY/23602/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.30700251863,-4.86076540382,11.2823453094782,2002,1993,-9
"SP/3/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.07924709527,-2.83047780782,13.8937737820649,2002,1993,-9
"HK/1/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.73027296427,-5.03425078155,11.3149014529986,2002,1994,-8
"HK/2/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.39590893004,-4.29621103532,12.2795433893918,2002,1994,-8
"HK/55/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.27141111531,-5.55124609456,10.6456959797569,2002,1994,-8
"HK/56/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.73088515216,-5.36912167242,11.0193108462832,2002,1994,-8
"SA/15/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.65127717325,-5.25992901566,11.0783137623504,2002,1994,-8
"SA/25/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.00274522417,-5.38377744626,11.1381525858733,2002,1994,-8
"GD/25/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.8096867803,-5.10998488084,12.3524522821579,2002,1993,-9
"SL/142/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.36652614241,-2.55796708252,13.8171166308317,2002,1993,-9
"SL/160/93","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,5.30601284812,-5.08637487162,12.0807909400661,2002,1993,-9
"EN/7/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.05505848682,-7.89420730045,8.00616912898194,2002,1994,-8
"JO/33/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.56668138493,-5.16907334512,12.7690059407671,2002,1994,-8
"FI/338/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.12890386523,-6.0876391814,9.35730349952003,2002,1995,-7
"ST/506/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.65540934838,-5.26790791408,10.644576475251,2002,1995,-7
"JO/47/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.09570493306,-4.03040541165,13.3982436503686,2002,1994,-8
"GE/A9509/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.955018190357,-4.71361255079,10.6415823974929,2002,1995,-7
"HK/32/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.07708784441,-5.19799856101,11.3364402894525,2002,1995,-7
"GE/6447/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.46104984325,-1.88049198274,13.3331643866817,2002,1991,-11
"LY/1189/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.35750984054,-1.41434006089,13.6810969903779,2002,1991,-11
"LY/1276/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.64718159353,-2.88075280598,12.1886050139072,2002,1991,-11
"LY/1337/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.8402637087,-1.72892160448,13.406826104252,2002,1991,-11
"LY/1373/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.52988371244,-1.5911036728,13.5167435992915,2002,1991,-11
"LY/1594/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.51935773983,-1.07179443829,14.1417697820249,2002,1991,-11
"LY/23672/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.68478232418,-1.55924908801,13.6849443622875,2002,1991,-11
"LY/24103/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.05272650253,-0.913255401024,14.2402502716118,2002,1991,-11
"LY/24222/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.53610370902,-1.70125454603,13.3672508319312,2002,1991,-11
"ST/20/91","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.14983066387,-1.03560402152,14.1296567646765,2002,1991,-11
"FI/218/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.43651254316,-2.44612207084,12.7702190151177,2002,1992,-10
"GE/5113/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.91956167336,-0.86610845902,14.4071973147306,2002,1992,-10
"HO/56798/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.52571176388,-1.6413868407,13.5792130415912,2002,1992,-10
"HO/56829/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.12698786344,-1.44557506531,13.6373601783456,2002,1992,-10
"HO/56941/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.48762248382,-2.19304709967,12.9133308868069,2002,1992,-10
"OV/31/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.00705075483,-0.300054083302,14.7771466144857,2002,1992,-10
"NI/3126/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.98931658232,-1.55347004359,13.5969411255873,2002,1992,-10
"NL/823/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.84383153155,-1.88663196811,13.2502784869162,2002,1992,-10
"PA/320/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.84945293956,-1.21910492423,13.9150663450616,2002,1992,-10
"PA/325/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.02230511031,-1.26832692937,13.8839821487548,2002,1992,-10
"PA/407/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.85502358613,-1.02983782312,14.2349971921896,2002,1992,-10
"PA/417/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.88629738622,-2.48430716086,12.5901145661575,2002,1992,-10
"PA/424/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.24702162692,-1.90192192002,13.2821042627668,2002,1992,-10
"PA/457/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.15973019185,0.104553624604,15.4045902789388,2002,1992,-10
"PA/490/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.61727483738,-1.72592031658,13.3893415511693,2002,1992,-10
"PA/512/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.53734412012,-1.2212916729,14.176651656352,2002,1992,-10
"PA/548/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.57615453458,-0.975577718669,14.4249811144887,2002,1992,-10
"PA/564/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.05225471847,-2.45989347027,12.620706586432,2002,1992,-10
"PA/597/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.32596377541,-2.70951249704,12.4932955414692,2002,1992,-10
"RD/100540/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.29002539186,-1.3456596981,13.7455922891876,2002,1992,-10
"ST/8/92","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.58883724464,-2.21868938412,12.8959257636143,2002,1992,-10
"FI/339/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.765491144,-9.07813932581,7.35301818233645,2002,1995,-7
"HK/3/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.51539890938,-4.64280874312,11.5687027769282,2002,1995,-7
"FI/381/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.31285756587,-9.03446584963,7.71749571368653,2002,1995,-7
"HK/38/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.86939982566,-5.20614853519,10.7863353326748,2002,1995,-7
"HK/49/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.22347824995,-7.15186044559,8.74795860608158,2002,1995,-7
"HK/55/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.24445550544,-5.53827757772,9.9171037704381,2002,1995,-7
"LY/2279/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,1.39347511521,-5.84885414906,9.66258095238137,2002,1995,-7
"NA/933/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.730288786586,-5.69803754464,9.63186977372534,2002,1995,-7
"NL/271/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.00981795475,-8.89019707679,7.10494836274005,2002,1995,-7
"VI/75/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.68620028371,-4.82357514853,11.0666440346508,2002,1995,-7
"WU/359/95","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.0395228977289,-6.19679127119,9.0040213137954,2002,1995,-7
"BR/8/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.892192243091,-6.29147059099,8.79791039173659,2002,1996,-6
"GE/3958/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.578737973916,-6.72280558053,8.60031562953377,2002,1996,-6
"HK/20/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.248541276484,-6.59535143642,8.65136841693222,2002,1996,-6
"HK/42/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.2041047079,-4.62668224826,11.0788569553492,2002,1996,-6
"HK/357/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.892318234744,-6.25018499939,9.13666490820644,2002,1996,-6
"HK/358/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.4957798089,-6.27611425286,8.84935005562544,2002,1996,-6
"HK/434/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.86390525854,-5.20802602397,12.9290596620623,2002,1996,-6
"NL/91/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,4.86441865959,-4.41306313861,12.4107273326409,2002,1996,-6
"SP/1/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.339056600766,-5.92647253996,9.32486046906445,2002,1996,-6
"HK/1/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.118706305617,-6.06673243957,9.10687956041655,2002,1997,-5
"NE/491/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.744641328616,-6.74858844592,8.35396286191253,2002,1997,-5
"AU/10/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.27698180461,-10.1289007504,5.24991334208831,2002,1997,-5
"HK/280/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.592996559406,-7.06984708963,8.04971609243432,2002,1997,-5
"NL/300/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.01366500259,-9.75073916826,5.52931350655976,2002,1997,-5
"SY/5/97","FU/411/02",4,9.66657908403581,9.66657908403581,5.66657908403581,-1.49866400303,-15.0684529463,-3.48534967827,-10.1617586272,5.29363477331899,2002,1997,-5
"NL/5/98","FU/411/02",0,9.66657908403581,9.66657908403581,9.66657908403581,-1.49866400303,-15.0684529463,0.64713554983,-5.67150303885,9.63883412473618,2002,1998,-4
"LY/1781/96","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.56857732897,-6.08771696397,9.21559035054434,2002,1996,-6
"JO/10/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.17063902702,-5.27191275552,9.88614434683584,2002,1997,-5
"OS/21/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.396209621361,-5.88589444057,9.37602937087801,2002,1997,-5
"OS/244/97","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.205618353796,-5.89324340501,9.33215133173308,2002,1997,-5
"NL/414/98","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.49067719919,-9.76235616047,5.30610279674556,2002,1998,-4
"NL/462/98","FU/411/02",3,9.66657908403581,9.66657908403581,6.66657908403581,-1.49866400303,-15.0684529463,-1.80827545278,-9.56449307828,5.51266119751532,2002,1998,-4
"MW/10/99","FU/411/02",2,9.66657908403581,9.66657908403581,7.66657908403581,-1.49866400303,-15.0684529463,-3.93098411731,-8.56811788595,6.940499768399,2002,1999,-3
"NL/301/99","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.55717601888,-10.2441541812,4.93905924874811,2002,1999,-3
"NL/3/00","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-1.12756475573,-11.7010307534,3.38780856551578,2002,2000,-2
"NL/427/98","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-3.82325615603,-9.63703652759,5.90796183054882,2002,1998,-4
"TE/1/77","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-4.19387366824,8.85084222043,24.07066339785,2002,1977,-25
"GF/V728/85","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.95530091407,3.50741406799,18.6328909840419,2002,1985,-17
"PM/2007/99","FU/411/02",2,9.66657908403581,9.66657908403581,7.66657908403581,-1.49866400303,-15.0684529463,-2.26608913619,-9.70773724332,5.41536833310367,2002,1999,-3
"NL/118/01","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.5289170706,-10.6944607806,4.49368766703277,2002,2001,-1
"NL/126/01","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-0.992241921719,-10.6888615143,4.40877357500781,2002,2001,-1
"NL/1/02","FU/411/02",5,9.66657908403581,9.66657908403581,4.66657908403581,-1.49866400303,-15.0684529463,0.105159015435,-11.4913060844,3.92023314946435,2002,2002,0
"NL/120/02","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,-2.48645491225,-10.0963773086,5.06924718546527,2002,2002,0
"NL/18/94","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.25447825637,-4.55018709333,11.5423688163153,2002,1994,-8
"FU/411/02","FU/411/02",8.21480479494805,9.66657908403581,9.66657908403581,1.45177428908776,-1.49866400303,-15.0684529463,-3.17657912937,-14.8785134197,1.68863145622886,2002,2002,0
"NL/22/03","FU/411/02",8.33315535031062,9.66657908403581,9.66657908403581,1.33342373372519,-1.49866400303,-15.0684529463,-0.151707272631,-14.0376775396,1.69611036569697,2002,2003,1
"NL/213/03","FU/411/02",9.66657908403581,9.66657908403581,9.66657908403581,0,-1.49866400303,-15.0684529463,-1.58729650084,-12.717525514,2.352597609369,2002,2003,1
"NL/217/03","FU/411/02",8.6667565918848,9.66657908403581,9.66657908403581,0.999822492151004,-1.49866400303,-15.0684529463,-2.06755105597,-13.9653993267,1.24111231027471,2002,2003,1
"NL/222/03","FU/411/02",9.38995393346472,9.66657908403581,9.66657908403581,0.276625150571084,-1.49866400303,-15.0684529463,-1.22094113659,-13.1194574274,1.96868319524395,2002,2003,1
"FI/170/03","FU/411/02",9,9.66657908403581,9.66657908403581,0.666579084035808,-1.49866400303,-15.0684529463,-2.15038732869,-13.4455804966,1.748844841947,2002,2003,1
"NL/124/01","FU/411/02",6,9.66657908403581,9.66657908403581,3.66657908403581,-1.49866400303,-15.0684529463,-0.953404478539,-10.9915772091,4.11317684103397,2002,2001,-1
"NL/20/03","FU/411/02",5,9.66657908403581,9.66657908403581,4.66657908403581,-1.49866400303,-15.0684529463,-1.25338341785,-10.2530230872,4.82167266551537,2002,2003,1
"HK/1/68","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,6.27707933458,13.895044285,29.989103959937,2002,1968,-34
"HK/107/71","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,3.92525132393,15.5149985286,31.0606883631319,2002,1971,-31
"EN/42/72","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,2.74012662608,13.2486153399,28.6325636701072,2002,1972,-30
"PC/1/73","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.503105582783,13.1753330365,28.3146345220435,2002,1973,-29
"VI/3/75","FU/411/02",NA,9.66657908403581,9.66657908403581,NA,-1.49866400303,-15.0684529463,0.13744650775,10.5748701933,25.6954641764929,2002,1975,-27
