infected_strain,tested_strain,log_titer,tested_year,infected_year,year_diff
BA/1/79,BI/2813/75,NA,1975,1979,-4
BA/1/79,BI/628/76,2,1976,1979,-3
BA/1/79,BI/1761/76,0,1976,1979,-3
BA/1/79,BI/2271/76,3,1976,1979,-3
BA/1/79,BI/5029/76,NA,1976,1979,-3
BA/1/79,BI/5657/76,NA,1976,1979,-3
BA/1/79,BI/6545/76,0,1976,1979,-3
BA/1/79,AM/1609/77,0,1977,1979,-2
BA/1/79,BI/3895/77,0,1977,1979,-2
BA/1/79,RD/5828/77,NA,1977,1979,-2
BA/1/79,RD/8179/77,NA,1977,1979,-2
BA/1/79,NL/209/80,4.916476644437717,1980,1979,1
BA/1/79,RD/577/80,4.498250867527825,1980,1979,1
BA/1/79,NL/233/82,NA,1982,1979,3
BA/1/79,NL/241/82,NA,1982,1979,3
BA/1/79,NL/330/85,2,1985,1979,6
BA/1/79,ST/10/85,NA,1985,1979,6
BA/1/79,CO/2/86,1.765534746362977,1986,1979,7
BA/1/79,NL/450/88,0.8479969065549501,1988,1979,9
BA/1/79,NL/620/89,NA,1989,1979,10
BA/1/79,VI/2/90,NA,1990,1979,11
BA/1/79,LY/1149/91,NA,1991,1979,12
BA/1/79,MA/G102/93,NA,1993,1979,14
BA/1/79,MA/G252/93,NA,1993,1979,14
BA/1/79,NL/241/93,NA,1993,1979,14
BA/1/79,NL/1/95,NA,1995,1979,16
BA/1/79,WE/4/85,2.321928094887362,1985,1979,6
BA/1/79,OK/5/88,1,1988,1979,9
BA/1/79,SI/2/87,NA,1987,1979,8
BA/1/79,VI/7/87,1,1987,1979,8
BA/1/79,AL/4382/82,7,1982,1979,3
BA/1/79,LY/2380/81,7,1981,1979,2
BA/1/79,BI/4791/81,5.501439145158873,1981,1979,2
BA/1/79,BI/10684/82,5.501439145158873,1982,1979,3
BA/1/79,OS/13676/83,6,1983,1979,4
BA/1/79,NL/333/85,2,1985,1979,6
BA/1/79,BA/1/79,6,1979,1979,0
BA/1/79,PH/2/82,NA,1982,1979,3
BA/1/79,CE/1/84,2,1984,1979,5
BA/1/79,LE/360/86,2,1986,1979,7
BA/1/79,VI/1/88,NA,1988,1979,9
BA/1/79,CC/2/88,NA,1988,1979,9
BA/1/79,ST/12/88,2,1988,1979,9
BA/1/79,EN/138/89,NA,1989,1979,10
BA/1/79,EI/3447/89,NA,1989,1979,10
BA/1/79,EN/427/88,NA,1988,1979,9
BA/1/79,GE/5007/89,NA,1989,1979,10
BA/1/79,WE/3/90,NA,1990,1979,11
BA/1/79,WK/1/89,NA,1989,1979,10
BA/1/79,AT/3572DASH5/88,NA,1988,1979,9
BA/1/79,SH/11/87,0,1987,1979,8
BA/1/79,GU/54/89,0,1989,1979,10
BA/1/79,HK/1/89,NA,1989,1979,10
BA/1/79,NL/650/89,NA,1989,1979,10
BA/1/79,NL/738/89,NA,1989,1979,10
BA/1/79,SP/35/89,NA,1989,1979,10
BA/1/79,SP/40/89,NA,1989,1979,10
BA/1/79,WE/5/89,NA,1989,1979,10
BA/1/79,ME/2/90,NA,1990,1979,11
BA/1/79,SU/1/90,NA,1990,1979,11
BA/1/79,VI/33/92,NA,1992,1979,13
BA/1/79,NL/891/91,NA,1991,1979,12
BA/1/79,CA/1/91,NA,1991,1979,12
BA/1/79,EN/260/91,NA,1991,1979,12
BA/1/79,EN/261/91,NA,1991,1979,12
BA/1/79,MA/G12/91,NA,1991,1979,12
BA/1/79,NL/816/91,NA,1991,1979,12
BA/1/79,AM/4112/92,NA,1992,1979,13
BA/1/79,ES/1285/92,NA,1992,1979,13
BA/1/79,FI/220/92,NA,1992,1979,13
BA/1/79,MA/G58/92,NA,1992,1979,13
BA/1/79,NI/3129/92,NA,1992,1979,13
BA/1/79,NL/819/92,NA,1992,1979,13
BA/1/79,NL/935/92,NA,1992,1979,13
BA/1/79,PA/583/92,NA,1992,1979,13
BA/1/79,PA/614/92,NA,1992,1979,13
BA/1/79,SA/8/92,NA,1992,1979,13
BA/1/79,SA/23/92,NA,1992,1979,13
BA/1/79,SA/27/92,NA,1992,1979,13
BA/1/79,ST/7/92,NA,1992,1979,13
BA/1/79,VI/68/92,NA,1992,1979,13
BA/1/79,GE/5366/91,NA,1991,1979,12
BA/1/79,BE/353/89,0,1989,1979,10
BA/1/79,LY/1182/91,NA,1991,1979,12
BA/1/79,BE/352/89,NA,1989,1979,10
BA/1/79,PA/467/92,NA,1992,1979,13
BA/1/79,TI/5957/92,NA,1992,1979,13
BA/1/79,AT/211/89,NA,1989,1979,10
BA/1/79,SP/34/89,NA,1989,1979,10
BA/1/79,SP/36/89,NA,1989,1979,10
BA/1/79,SP/53/89,NA,1989,1979,10
BA/1/79,VI/1/89,NA,1989,1979,10
BA/1/79,ME/5/90,NA,1990,1979,11
BA/1/79,SH/24/90,NA,1990,1979,11
BA/1/79,BE/32/92,0,1992,1979,13
BA/1/79,FI/247/92,NA,1992,1979,13
BA/1/79,NL/938/92,NA,1992,1979,13
BA/1/79,SE/C273/92,NA,1992,1979,13
BA/1/79,ST/12/92,NA,1992,1979,13
BA/1/79,ST/13/92,NA,1992,1979,13
BA/1/79,UM/1982/92,NA,1992,1979,13
BA/1/79,UM/2000/92,NA,1992,1979,13
BA/1/79,AK/4/93,NA,1993,1979,14
BA/1/79,ES/5458/93,NA,1993,1979,14
BA/1/79,MA/G101/93,NA,1993,1979,14
BA/1/79,MA/G109/93,NA,1993,1979,14
BA/1/79,MA/G116/93,NA,1993,1979,14
BA/1/79,MA/G122/93,NA,1993,1979,14
BA/1/79,MA/G130/93,NA,1993,1979,14
BA/1/79,NL/3/93,NA,1993,1979,14
BA/1/79,NL/17/93,NA,1993,1979,14
BA/1/79,NL/101/93,NA,1993,1979,14
BA/1/79,NL/115/93,NA,1993,1979,14
BA/1/79,NL/126/93,NA,1993,1979,14
BA/1/79,NL/165/93,NA,1993,1979,14
BA/1/79,NL/179/93,NA,1993,1979,14
BA/1/79,PA/287/93,NA,1993,1979,14
BA/1/79,SG/6/93,NA,1993,1979,14
BA/1/79,YA/56/93,NA,1993,1979,14
BA/1/79,YA/61/93,NA,1993,1979,14
BA/1/79,YA/62/93,NA,1993,1979,14
BA/1/79,NL/399/93,NA,1993,1979,14
BA/1/79,SD/9/93,0,1993,1979,14
BA/1/79,LY/672/93,NA,1993,1979,14
BA/1/79,LY/1803/93,NA,1993,1979,14
BA/1/79,NL/357/93,NA,1993,1979,14
BA/1/79,NL/371/93,NA,1993,1979,14
BA/1/79,NL/372/93,NA,1993,1979,14
BA/1/79,NL/398/93,NA,1993,1979,14
BA/1/79,NL/440/93,NA,1993,1979,14
BA/1/79,OS/2219/93,NA,1993,1979,14
BA/1/79,OS/2352/93,NA,1993,1979,14
BA/1/79,ST/20/93,NA,1993,1979,14
BA/1/79,VI/104/93,NA,1993,1979,14
BA/1/79,WE/59/93,NA,1993,1979,14
BA/1/79,SP/19/93,NA,1993,1979,14
BA/1/79,LY/1815/93,NA,1993,1979,14
BA/1/79,LY/22686/93,NA,1993,1979,14
BA/1/79,LY/23602/93,NA,1993,1979,14
BA/1/79,SP/3/93,NA,1993,1979,14
BA/1/79,HK/1/94,NA,1994,1979,15
BA/1/79,HK/2/94,NA,1994,1979,15
BA/1/79,HK/55/94,NA,1994,1979,15
BA/1/79,HK/56/94,NA,1994,1979,15
BA/1/79,SA/15/94,NA,1994,1979,15
BA/1/79,SA/25/94,NA,1994,1979,15
BA/1/79,GD/25/93,NA,1993,1979,14
BA/1/79,SL/142/93,NA,1993,1979,14
BA/1/79,SL/160/93,NA,1993,1979,14
BA/1/79,EN/7/94,NA,1994,1979,15
BA/1/79,JO/33/94,0,1994,1979,15
BA/1/79,FI/338/95,NA,1995,1979,16
BA/1/79,ST/506/95,NA,1995,1979,16
BA/1/79,JO/47/94,NA,1994,1979,15
BA/1/79,GE/A9509/95,NA,1995,1979,16
BA/1/79,HK/32/95,NA,1995,1979,16
BA/1/79,GE/6447/91,NA,1991,1979,12
BA/1/79,LY/1189/91,NA,1991,1979,12
BA/1/79,LY/1276/91,NA,1991,1979,12
BA/1/79,LY/1337/91,NA,1991,1979,12
BA/1/79,LY/1373/91,NA,1991,1979,12
BA/1/79,LY/1594/91,NA,1991,1979,12
BA/1/79,LY/23672/91,NA,1991,1979,12
BA/1/79,LY/24103/91,NA,1991,1979,12
BA/1/79,LY/24222/91,NA,1991,1979,12
BA/1/79,ST/20/91,NA,1991,1979,12
BA/1/79,FI/218/92,NA,1992,1979,13
BA/1/79,GE/5113/92,NA,1992,1979,13
BA/1/79,HO/56798/92,NA,1992,1979,13
BA/1/79,HO/56829/92,NA,1992,1979,13
BA/1/79,HO/56941/92,NA,1992,1979,13
BA/1/79,OV/31/92,NA,1992,1979,13
BA/1/79,NI/3126/92,NA,1992,1979,13
BA/1/79,NL/823/92,NA,1992,1979,13
BA/1/79,PA/320/92,NA,1992,1979,13
BA/1/79,PA/325/92,NA,1992,1979,13
BA/1/79,PA/407/92,NA,1992,1979,13
BA/1/79,PA/417/92,NA,1992,1979,13
BA/1/79,PA/424/92,NA,1992,1979,13
BA/1/79,PA/457/92,NA,1992,1979,13
BA/1/79,PA/490/92,NA,1992,1979,13
BA/1/79,PA/512/92,NA,1992,1979,13
BA/1/79,PA/548/92,NA,1992,1979,13
BA/1/79,PA/564/92,NA,1992,1979,13
BA/1/79,PA/597/92,NA,1992,1979,13
BA/1/79,RD/100540/92,NA,1992,1979,13
BA/1/79,ST/8/92,NA,1992,1979,13
BA/1/79,FI/339/95,NA,1995,1979,16
BA/1/79,HK/3/95,NA,1995,1979,16
BA/1/79,FI/381/95,NA,1995,1979,16
BA/1/79,HK/38/95,NA,1995,1979,16
BA/1/79,HK/49/95,NA,1995,1979,16
BA/1/79,HK/55/95,NA,1995,1979,16
BA/1/79,LY/2279/95,NA,1995,1979,16
BA/1/79,NA/933/95,NA,1995,1979,16
BA/1/79,NL/271/95,NA,1995,1979,16
BA/1/79,VI/75/95,NA,1995,1979,16
BA/1/79,WU/359/95,NA,1995,1979,16
BA/1/79,BR/8/96,NA,1996,1979,17
BA/1/79,GE/3958/96,NA,1996,1979,17
BA/1/79,HK/20/96,NA,1996,1979,17
BA/1/79,HK/42/96,NA,1996,1979,17
BA/1/79,HK/357/96,NA,1996,1979,17
BA/1/79,HK/358/96,NA,1996,1979,17
BA/1/79,HK/434/96,NA,1996,1979,17
BA/1/79,NL/91/96,NA,1996,1979,17
BA/1/79,SP/1/96,NA,1996,1979,17
BA/1/79,HK/1/97,NA,1997,1979,18
BA/1/79,NE/491/97,NA,1997,1979,18
BA/1/79,AU/10/97,NA,1997,1979,18
BA/1/79,HK/280/97,NA,1997,1979,18
BA/1/79,NL/300/97,NA,1997,1979,18
BA/1/79,SY/5/97,NA,1997,1979,18
BA/1/79,NL/5/98,NA,1998,1979,19
BA/1/79,LY/1781/96,NA,1996,1979,17
BA/1/79,JO/10/97,NA,1997,1979,18
BA/1/79,OS/21/97,NA,1997,1979,18
BA/1/79,OS/244/97,NA,1997,1979,18
BA/1/79,NL/414/98,NA,1998,1979,19
BA/1/79,NL/462/98,NA,1998,1979,19
BA/1/79,MW/10/99,NA,1999,1979,20
BA/1/79,NL/301/99,NA,1999,1979,20
BA/1/79,NL/3/00,NA,2000,1979,21
BA/1/79,NL/427/98,NA,1998,1979,19
BA/1/79,TE/1/77,4.666756591884804,1977,1979,-2
BA/1/79,GF/V728/85,2,1985,1979,6
BA/1/79,PM/2007/99,NA,1999,1979,20
BA/1/79,NL/118/01,NA,2001,1979,22
BA/1/79,NL/126/01,NA,2001,1979,22
BA/1/79,NL/1/02,NA,2002,1979,23
BA/1/79,NL/120/02,NA,2002,1979,23
BA/1/79,NL/18/94,NA,1994,1979,15
BA/1/79,FU/411/02,NA,2002,1979,23
BA/1/79,NL/22/03,NA,2003,1979,24
BA/1/79,NL/213/03,NA,2003,1979,24
BA/1/79,NL/217/03,NA,2003,1979,24
BA/1/79,NL/222/03,NA,2003,1979,24
BA/1/79,FI/170/03,NA,2003,1979,24
BA/1/79,NL/124/01,NA,2001,1979,22
BA/1/79,NL/20/03,NA,2003,1979,24
BA/1/79,HK/1/68,0,1968,1979,-11
BA/1/79,HK/107/71,0,1971,1979,-8
BA/1/79,EN/42/72,0,1972,1979,-7
BA/1/79,PC/1/73,0,1973,1979,-6
BA/1/79,VI/3/75,0,1975,1979,-4
PH/2/82,BI/15793/68,0,1968,1982,-14
PH/2/82,BI/16190/68,NA,1968,1982,-14
PH/2/82,BI/16398/68,NA,1968,1982,-14
PH/2/82,BI/808/69,NA,1969,1982,-13
PH/2/82,BI/908/69,NA,1969,1982,-13
PH/2/82,BI/17938/69,0,1969,1982,-13
PH/2/82,BI/93/70,0,1970,1982,-12
PH/2/82,BI/2668/70,0,1970,1982,-12
PH/2/82,BI/6449/71,0,1971,1982,-11
PH/2/82,BI/21438/71,0,1971,1982,-11
PH/2/82,BI/21801/71,0,1971,1982,-11
PH/2/82,BI/6022/72,0,1972,1982,-10
PH/2/82,BI/5168/76,NA,1976,1982,-6
PH/2/82,BI/4273/75,0,1975,1982,-7
PH/2/82,BI/334/75,0,1975,1982,-7
PH/2/82,BI/1843/75,NA,1975,1982,-7
PH/2/82,BI/21793/72,0,1972,1982,-10
PH/2/82,BI/23290/72,NA,1972,1982,-10
PH/2/82,BI/23337/72,NA,1972,1982,-10
PH/2/82,BI/552/73,NA,1973,1982,-9
PH/2/82,BI/748/73,0,1973,1982,-9
PH/2/82,BI/3517/73,0,1973,1982,-9
PH/2/82,BI/5146/74,0,1974,1982,-8
PH/2/82,BI/5930/74,NA,1974,1982,-8
PH/2/82,BI/5931/74,0,1974,1982,-8
PH/2/82,BI/7398/74,NA,1974,1982,-8
PH/2/82,BI/9459/74,0,1974,1982,-8
PH/2/82,BI/2600/75,NA,1975,1982,-7
PH/2/82,BI/2813/75,NA,1975,1982,-7
PH/2/82,BI/628/76,4.584962500721156,1976,1982,-6
PH/2/82,BI/1761/76,3,1976,1982,-6
PH/2/82,BI/2271/76,5,1976,1982,-6
PH/2/82,BI/5029/76,NA,1976,1982,-6
PH/2/82,BI/5657/76,NA,1976,1982,-6
PH/2/82,BI/6545/76,3,1976,1982,-6
PH/2/82,AM/1609/77,4,1977,1982,-5
PH/2/82,BI/3895/77,3.584962500721156,1977,1982,-5
PH/2/82,RD/5828/77,NA,1977,1982,-5
PH/2/82,RD/8179/77,NA,1977,1982,-5
PH/2/82,NL/209/80,6.399171093819823,1980,1982,-2
PH/2/82,RD/577/80,6.3957483281790335,1980,1982,-2
PH/2/82,NL/233/82,NA,1982,1982,0
PH/2/82,NL/241/82,NA,1982,1982,0
PH/2/82,NL/330/85,7,1985,1982,3
PH/2/82,ST/10/85,NA,1985,1982,3
PH/2/82,CO/2/86,5.83541884047548,1986,1982,4
PH/2/82,NL/450/88,2.700439718141092,1988,1982,6
PH/2/82,NL/620/89,NA,1989,1982,7
PH/2/82,VI/2/90,NA,1990,1982,8
PH/2/82,LY/1149/91,NA,1991,1982,9
PH/2/82,MA/G102/93,NA,1993,1982,11
PH/2/82,MA/G252/93,NA,1993,1982,11
PH/2/82,NL/241/93,NA,1993,1982,11
PH/2/82,NL/1/95,NA,1995,1982,13
PH/2/82,WE/4/85,5.79960542245267,1985,1982,3
PH/2/82,OK/5/88,2.2016338611696504,1988,1982,6
PH/2/82,SI/2/87,2.292781749227846,1987,1982,5
PH/2/82,VI/7/87,2.1043366598147357,1987,1982,5
PH/2/82,AL/4382/82,9,1982,1982,0
PH/2/82,LY/2380/81,8,1981,1982,-1
PH/2/82,BI/4791/81,6.499845887083206,1981,1982,-1
PH/2/82,BI/10684/82,7,1982,1982,0
PH/2/82,OS/13676/83,8,1983,1982,1
PH/2/82,NL/333/85,4,1985,1982,3
PH/2/82,BA/1/79,6.499845887083206,1979,1982,-3
PH/2/82,PH/2/82,NA,1982,1982,0
PH/2/82,CE/1/84,4,1984,1982,2
PH/2/82,LE/360/86,5,1986,1982,4
PH/2/82,VI/1/88,3,1988,1982,6
PH/2/82,CC/2/88,6,1988,1982,6
PH/2/82,ST/12/88,2,1988,1982,6
PH/2/82,EN/138/89,NA,1989,1982,7
PH/2/82,EI/3447/89,NA,1989,1982,7
PH/2/82,EN/427/88,NA,1988,1982,6
PH/2/82,GE/5007/89,NA,1989,1982,7
PH/2/82,WE/3/90,NA,1990,1982,8
PH/2/82,WK/1/89,NA,1989,1982,7
PH/2/82,AT/3572DASH5/88,NA,1988,1982,6
PH/2/82,SH/11/87,NA,1987,1982,5
PH/2/82,GU/54/89,NA,1989,1982,7
PH/2/82,HK/1/89,NA,1989,1982,7
PH/2/82,NL/650/89,NA,1989,1982,7
PH/2/82,NL/738/89,NA,1989,1982,7
PH/2/82,SP/35/89,NA,1989,1982,7
PH/2/82,SP/40/89,NA,1989,1982,7
PH/2/82,WE/5/89,NA,1989,1982,7
PH/2/82,ME/2/90,NA,1990,1982,8
PH/2/82,SU/1/90,NA,1990,1982,8
PH/2/82,VI/33/92,NA,1992,1982,10
PH/2/82,NL/891/91,NA,1991,1982,9
PH/2/82,CA/1/91,NA,1991,1982,9
PH/2/82,EN/260/91,NA,1991,1982,9
PH/2/82,EN/261/91,NA,1991,1982,9
PH/2/82,MA/G12/91,NA,1991,1982,9
PH/2/82,NL/816/91,NA,1991,1982,9
PH/2/82,AM/4112/92,NA,1992,1982,10
PH/2/82,ES/1285/92,NA,1992,1982,10
PH/2/82,FI/220/92,NA,1992,1982,10
PH/2/82,MA/G58/92,NA,1992,1982,10
PH/2/82,NI/3129/92,NA,1992,1982,10
PH/2/82,NL/819/92,NA,1992,1982,10
PH/2/82,NL/935/92,NA,1992,1982,10
PH/2/82,PA/583/92,NA,1992,1982,10
PH/2/82,PA/614/92,NA,1992,1982,10
PH/2/82,SA/8/92,NA,1992,1982,10
PH/2/82,SA/23/92,NA,1992,1982,10
PH/2/82,SA/27/92,NA,1992,1982,10
PH/2/82,ST/7/92,NA,1992,1982,10
PH/2/82,VI/68/92,NA,1992,1982,10
PH/2/82,GE/5366/91,NA,1991,1982,9
PH/2/82,BE/353/89,NA,1989,1982,7
PH/2/82,LY/1182/91,NA,1991,1982,9
PH/2/82,BE/352/89,NA,1989,1982,7
PH/2/82,PA/467/92,NA,1992,1982,10
PH/2/82,TI/5957/92,NA,1992,1982,10
PH/2/82,AT/211/89,NA,1989,1982,7
PH/2/82,SP/34/89,NA,1989,1982,7
PH/2/82,SP/36/89,NA,1989,1982,7
PH/2/82,SP/53/89,NA,1989,1982,7
PH/2/82,VI/1/89,NA,1989,1982,7
PH/2/82,ME/5/90,NA,1990,1982,8
PH/2/82,SH/24/90,NA,1990,1982,8
PH/2/82,BE/32/92,NA,1992,1982,10
PH/2/82,FI/247/92,NA,1992,1982,10
PH/2/82,NL/938/92,NA,1992,1982,10
PH/2/82,SE/C273/92,NA,1992,1982,10
PH/2/82,ST/12/92,NA,1992,1982,10
PH/2/82,ST/13/92,NA,1992,1982,10
PH/2/82,UM/1982/92,NA,1992,1982,10
PH/2/82,UM/2000/92,NA,1992,1982,10
PH/2/82,AK/4/93,NA,1993,1982,11
PH/2/82,ES/5458/93,NA,1993,1982,11
PH/2/82,MA/G101/93,NA,1993,1982,11
PH/2/82,MA/G109/93,NA,1993,1982,11
PH/2/82,MA/G116/93,NA,1993,1982,11
PH/2/82,MA/G122/93,NA,1993,1982,11
PH/2/82,MA/G130/93,NA,1993,1982,11
PH/2/82,NL/3/93,NA,1993,1982,11
PH/2/82,NL/17/93,NA,1993,1982,11
PH/2/82,NL/101/93,NA,1993,1982,11
PH/2/82,NL/115/93,NA,1993,1982,11
PH/2/82,NL/126/93,NA,1993,1982,11
PH/2/82,NL/165/93,NA,1993,1982,11
PH/2/82,NL/179/93,NA,1993,1982,11
PH/2/82,PA/287/93,NA,1993,1982,11
PH/2/82,SG/6/93,NA,1993,1982,11
PH/2/82,YA/56/93,NA,1993,1982,11
PH/2/82,YA/61/93,NA,1993,1982,11
PH/2/82,YA/62/93,NA,1993,1982,11
PH/2/82,NL/399/93,NA,1993,1982,11
PH/2/82,SD/9/93,NA,1993,1982,11
PH/2/82,LY/672/93,NA,1993,1982,11
PH/2/82,LY/1803/93,NA,1993,1982,11
PH/2/82,NL/357/93,NA,1993,1982,11
PH/2/82,NL/371/93,NA,1993,1982,11
PH/2/82,NL/372/93,NA,1993,1982,11
PH/2/82,NL/398/93,NA,1993,1982,11
PH/2/82,NL/440/93,NA,1993,1982,11
PH/2/82,OS/2219/93,NA,1993,1982,11
PH/2/82,OS/2352/93,NA,1993,1982,11
PH/2/82,ST/20/93,NA,1993,1982,11
PH/2/82,VI/104/93,NA,1993,1982,11
PH/2/82,WE/59/93,NA,1993,1982,11
PH/2/82,SP/19/93,NA,1993,1982,11
PH/2/82,LY/1815/93,NA,1993,1982,11
PH/2/82,LY/22686/93,NA,1993,1982,11
PH/2/82,LY/23602/93,NA,1993,1982,11
PH/2/82,SP/3/93,NA,1993,1982,11
PH/2/82,HK/1/94,NA,1994,1982,12
PH/2/82,HK/2/94,NA,1994,1982,12
PH/2/82,HK/55/94,NA,1994,1982,12
PH/2/82,HK/56/94,NA,1994,1982,12
PH/2/82,SA/15/94,NA,1994,1982,12
PH/2/82,SA/25/94,NA,1994,1982,12
PH/2/82,GD/25/93,NA,1993,1982,11
PH/2/82,SL/142/93,NA,1993,1982,11
PH/2/82,SL/160/93,NA,1993,1982,11
PH/2/82,EN/7/94,NA,1994,1982,12
PH/2/82,JO/33/94,NA,1994,1982,12
PH/2/82,FI/338/95,NA,1995,1982,13
PH/2/82,ST/506/95,NA,1995,1982,13
PH/2/82,JO/47/94,NA,1994,1982,12
PH/2/82,GE/A9509/95,NA,1995,1982,13
PH/2/82,HK/32/95,NA,1995,1982,13
PH/2/82,GE/6447/91,NA,1991,1982,9
PH/2/82,LY/1189/91,NA,1991,1982,9
PH/2/82,LY/1276/91,NA,1991,1982,9
PH/2/82,LY/1337/91,NA,1991,1982,9
PH/2/82,LY/1373/91,NA,1991,1982,9
PH/2/82,LY/1594/91,NA,1991,1982,9
PH/2/82,LY/23672/91,NA,1991,1982,9
PH/2/82,LY/24103/91,NA,1991,1982,9
PH/2/82,LY/24222/91,NA,1991,1982,9
PH/2/82,ST/20/91,NA,1991,1982,9
PH/2/82,FI/218/92,NA,1992,1982,10
PH/2/82,GE/5113/92,NA,1992,1982,10
PH/2/82,HO/56798/92,NA,1992,1982,10
PH/2/82,HO/56829/92,NA,1992,1982,10
PH/2/82,HO/56941/92,NA,1992,1982,10
PH/2/82,OV/31/92,NA,1992,1982,10
PH/2/82,NI/3126/92,NA,1992,1982,10
PH/2/82,NL/823/92,NA,1992,1982,10
PH/2/82,PA/320/92,NA,1992,1982,10
PH/2/82,PA/325/92,NA,1992,1982,10
PH/2/82,PA/407/92,NA,1992,1982,10
PH/2/82,PA/417/92,NA,1992,1982,10
PH/2/82,PA/424/92,NA,1992,1982,10
PH/2/82,PA/457/92,NA,1992,1982,10
PH/2/82,PA/490/92,NA,1992,1982,10
PH/2/82,PA/512/92,NA,1992,1982,10
PH/2/82,PA/548/92,NA,1992,1982,10
PH/2/82,PA/564/92,NA,1992,1982,10
PH/2/82,PA/597/92,NA,1992,1982,10
PH/2/82,RD/100540/92,NA,1992,1982,10
PH/2/82,ST/8/92,NA,1992,1982,10
PH/2/82,FI/339/95,NA,1995,1982,13
PH/2/82,HK/3/95,NA,1995,1982,13
PH/2/82,FI/381/95,NA,1995,1982,13
PH/2/82,HK/38/95,NA,1995,1982,13
PH/2/82,HK/49/95,NA,1995,1982,13
PH/2/82,HK/55/95,NA,1995,1982,13
PH/2/82,LY/2279/95,NA,1995,1982,13
PH/2/82,NA/933/95,NA,1995,1982,13
PH/2/82,NL/271/95,NA,1995,1982,13
PH/2/82,VI/75/95,NA,1995,1982,13
PH/2/82,WU/359/95,NA,1995,1982,13
PH/2/82,BR/8/96,NA,1996,1982,14
PH/2/82,GE/3958/96,NA,1996,1982,14
PH/2/82,HK/20/96,NA,1996,1982,14
PH/2/82,HK/42/96,NA,1996,1982,14
PH/2/82,HK/357/96,NA,1996,1982,14
PH/2/82,HK/358/96,NA,1996,1982,14
PH/2/82,HK/434/96,NA,1996,1982,14
PH/2/82,NL/91/96,NA,1996,1982,14
PH/2/82,SP/1/96,NA,1996,1982,14
PH/2/82,HK/1/97,NA,1997,1982,15
PH/2/82,NE/491/97,NA,1997,1982,15
PH/2/82,AU/10/97,NA,1997,1982,15
PH/2/82,HK/280/97,NA,1997,1982,15
PH/2/82,NL/300/97,NA,1997,1982,15
PH/2/82,SY/5/97,NA,1997,1982,15
PH/2/82,NL/5/98,NA,1998,1982,16
PH/2/82,LY/1781/96,NA,1996,1982,14
PH/2/82,JO/10/97,NA,1997,1982,15
PH/2/82,OS/21/97,NA,1997,1982,15
PH/2/82,OS/244/97,NA,1997,1982,15
PH/2/82,NL/414/98,NA,1998,1982,16
PH/2/82,NL/462/98,NA,1998,1982,16
PH/2/82,MW/10/99,NA,1999,1982,17
PH/2/82,NL/301/99,NA,1999,1982,17
PH/2/82,NL/3/00,NA,2000,1982,18
PH/2/82,NL/427/98,NA,1998,1982,16
PH/2/82,TE/1/77,5.632268215499513,1977,1982,-5
PH/2/82,GF/V728/85,5,1985,1982,3
PH/2/82,PM/2007/99,NA,1999,1982,17
PH/2/82,NL/118/01,NA,2001,1982,19
PH/2/82,NL/126/01,NA,2001,1982,19
PH/2/82,NL/1/02,NA,2002,1982,20
PH/2/82,NL/120/02,NA,2002,1982,20
PH/2/82,NL/18/94,NA,1994,1982,12
PH/2/82,FU/411/02,NA,2002,1982,20
PH/2/82,NL/22/03,NA,2003,1982,21
PH/2/82,NL/213/03,NA,2003,1982,21
PH/2/82,NL/217/03,NA,2003,1982,21
PH/2/82,NL/222/03,NA,2003,1982,21
PH/2/82,FI/170/03,NA,2003,1982,21
PH/2/82,NL/124/01,NA,2001,1982,19
PH/2/82,NL/20/03,NA,2003,1982,21
PH/2/82,HK/1/68,NA,1968,1982,-14
PH/2/82,HK/107/71,NA,1971,1982,-11
PH/2/82,EN/42/72,NA,1972,1982,-10
PH/2/82,PC/1/73,NA,1973,1982,-9
PH/2/82,VI/3/75,NA,1975,1982,-7
CC/4/85,BI/15793/68,NA,1968,1985,-17
CC/4/85,BI/16190/68,NA,1968,1985,-17
CC/4/85,BI/16398/68,NA,1968,1985,-17
CC/4/85,BI/808/69,NA,1969,1985,-16
CC/4/85,BI/908/69,NA,1969,1985,-16
CC/4/85,BI/17938/69,NA,1969,1985,-16
CC/4/85,BI/93/70,NA,1970,1985,-15
CC/4/85,BI/2668/70,NA,1970,1985,-15
CC/4/85,BI/6449/71,NA,1971,1985,-14
CC/4/85,BI/21438/71,NA,1971,1985,-14
CC/4/85,BI/21801/71,NA,1971,1985,-14
CC/4/85,BI/6022/72,NA,1972,1985,-13
CC/4/85,BI/5168/76,NA,1976,1985,-9
CC/4/85,BI/4273/75,NA,1975,1985,-10
CC/4/85,BI/334/75,NA,1975,1985,-10
CC/4/85,BI/1843/75,NA,1975,1985,-10
CC/4/85,BI/21793/72,NA,1972,1985,-13
CC/4/85,BI/23290/72,NA,1972,1985,-13
CC/4/85,BI/23337/72,NA,1972,1985,-13
CC/4/85,BI/552/73,NA,1973,1985,-12
CC/4/85,BI/748/73,0,1973,1985,-12
CC/4/85,BI/3517/73,NA,1973,1985,-12
CC/4/85,BI/5146/74,NA,1974,1985,-11
CC/4/85,BI/5930/74,NA,1974,1985,-11
CC/4/85,BI/5931/74,NA,1974,1985,-11
CC/4/85,BI/7398/74,NA,1974,1985,-11
CC/4/85,BI/9459/74,NA,1974,1985,-11
