"study","infected_year","tested_year","log_titer"
"fonville_2014",1994,2004,0
"fonville_2014",1994,2005,0
"fonville_2014",1994,2004,0
"fonville_2014",1994,2007,0
"fonville_2014",1994,2005,0
"fonville_2014",1994,2009,0
"fonville_2014",1994,2007,0
"fonville_2014",1994,2007,0
"fonville_2014",1994,2009,0
"fonville_2014",1994,2010,0
"fonville_2014",1994,2009,0
"fonville_2014",1994,2011,0
"fonville_2014",1994,2002,0
"fonville_2014",1994,2004,0
"fonville_2014",1994,1992,2
"fonville_2014",1994,1993,0
"fonville_2014",1994,1995,5
"fonville_2014",1995,1993,0
"fonville_2014",1995,1994,0
"fonville_2014",1995,1994,0
"fonville_2014",1995,1994,0
"fonville_2014",1995,1993,0
"fonville_2014",1995,1993,0
"fonville_2014",1995,1993,0
"fonville_2014",1995,1994,0
"fonville_2014",1995,1996,6
"fonville_2014",1995,1995,4
"fonville_2014",1995,1996,6
"fonville_2014",1995,1996,5
"fonville_2014",1995,1997,6
"fonville_2014",1995,1996,5
"fonville_2014",1995,1997,5
"fonville_2014",1995,1997,6
"fonville_2014",1995,1997,5
"fonville_2014",1995,1996,6
"fonville_2014",1995,1997,3
"fonville_2014",1995,1995,5
"fonville_2014",1995,1999,0
"fonville_2014",1995,1997,0
"fonville_2014",1995,1997,0
"fonville_2014",1995,1999,0
"fonville_2014",1995,2002,0
"fonville_2014",1995,2000,0
"fonville_2014",1995,1998,0
"fonville_2014",1995,2000,0
"fonville_2014",1995,1999,0
"fonville_2014",1995,1999,0
"fonville_2014",1995,1999,0
"fonville_2014",1995,2002,0
"fonville_2014",1995,1992,0
"fonville_2014",1995,1993,0
"fonville_2014",1995,1995,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1994,0
"fonville_2014",1997,1994,1
"fonville_2014",1997,1994,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1994,0
"fonville_2014",1997,1996,6
"fonville_2014",1997,1995,4
"fonville_2014",1997,1996,5
"fonville_2014",1997,1996,2
"fonville_2014",1997,1997,7
"fonville_2014",1997,1996,2
"fonville_2014",1997,1997,8
"fonville_2014",1997,1997,9
"fonville_2014",1997,1997,3
"fonville_2014",1997,1996,5
"fonville_2014",1997,1997,8
"fonville_2014",1997,1995,5
"fonville_2014",1997,1999,0
"fonville_2014",1997,1997,2
"fonville_2014",1997,1997,0
"fonville_2014",1997,1999,0
"fonville_2014",1997,2002,5
"fonville_2014",1997,2000,0
"fonville_2014",1997,2001,3
"fonville_2014",1997,1998,3
"fonville_2014",1997,2000,2
"fonville_2014",1997,1999,1
"fonville_2014",1997,1999,2
"fonville_2014",1997,1999,0
"fonville_2014",1997,2003,0
"fonville_2014",1997,2003,1
"fonville_2014",1997,2003,4
"fonville_2014",1997,2002,2
"fonville_2014",1997,2003,2
"fonville_2014",1997,2004,2
"fonville_2014",1997,2003,1
"fonville_2014",1997,2002,1
"fonville_2014",1997,2004,1
"fonville_2014",1997,2002,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2005,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2005,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2010,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2011,0
"fonville_2014",1997,2002,1
"fonville_2014",1997,2004,0
"fonville_2014",1997,1992,0
"fonville_2014",1997,1993,1
"fonville_2014",1997,1995,2
"fonville_2014",1996,1993,5
"fonville_2014",1996,1994,5
"fonville_2014",1996,1994,6
"fonville_2014",1996,1994,3
"fonville_2014",1996,1993,4
"fonville_2014",1996,1993,5
"fonville_2014",1996,1993,3
"fonville_2014",1996,1994,5
"fonville_2014",1996,1996,8
"fonville_2014",1996,1995,7
"fonville_2014",1996,1996,5
"fonville_2014",1996,1996,6
"fonville_2014",1996,1997,6
"fonville_2014",1996,1996,7
"fonville_2014",1996,1997,8
"fonville_2014",1996,1997,9
"fonville_2014",1996,1997,7
"fonville_2014",1996,1996,5
"fonville_2014",1996,1997,8
"fonville_2014",1996,1995,8
"fonville_2014",1996,1999,2
"fonville_2014",1996,1997,3
"fonville_2014",1996,1997,3
"fonville_2014",1996,1999,0
"fonville_2014",1996,2002,0
"fonville_2014",1996,2000,0
"fonville_2014",1996,2001,0
"fonville_2014",1996,1998,2
"fonville_2014",1996,2000,0
"fonville_2014",1996,1999,0
"fonville_2014",1996,1999,2
"fonville_2014",1996,1999,1
"fonville_2014",1996,2003,1
"fonville_2014",1996,2003,1
"fonville_2014",1996,2003,3
"fonville_2014",1996,2002,0
"fonville_2014",1996,2003,0
"fonville_2014",1996,2004,0
"fonville_2014",1996,2003,0
"fonville_2014",1996,2002,0
"fonville_2014",1996,2004,0
"fonville_2014",1996,2002,0
"fonville_2014",1996,2004,0
"fonville_2014",1996,2004,0
"fonville_2014",1996,2004,1
"fonville_2014",1996,2005,0
"fonville_2014",1996,2004,0
"fonville_2014",1996,2007,0
"fonville_2014",1996,2005,0
"fonville_2014",1996,2009,0
"fonville_2014",1996,2007,0
"fonville_2014",1996,2007,0
"fonville_2014",1996,2009,0
"fonville_2014",1996,2010,0
"fonville_2014",1996,2009,0
"fonville_2014",1996,2011,0
"fonville_2014",1996,2002,0
"fonville_2014",1996,2004,0
"fonville_2014",1996,1992,3
"fonville_2014",1996,1993,0
"fonville_2014",1996,1995,6
"fonville_2014",1995,1993,3
"fonville_2014",1995,1994,3
"fonville_2014",1995,1994,4
"fonville_2014",1995,1994,1
"fonville_2014",1995,1993,0
"fonville_2014",1995,1993,5
"fonville_2014",1995,1993,2
"fonville_2014",1995,1994,4
"fonville_2014",1995,1996,8
"fonville_2014",1995,1995,7
"fonville_2014",1995,1996,6
"fonville_2014",1995,1996,6
"fonville_2014",1995,1997,6
"fonville_2014",1995,1996,5
"fonville_2014",1995,1997,8
"fonville_2014",1995,1997,9
"fonville_2014",1995,1997,6
"fonville_2014",1995,1996,6
"fonville_2014",1995,1997,6
"fonville_2014",1995,1995,7
"fonville_2014",1995,1999,0
"fonville_2014",1995,1997,4
"fonville_2014",1995,1997,5
"fonville_2014",1995,1999,0
"fonville_2014",1995,2002,4
"fonville_2014",1995,2000,3
"fonville_2014",1995,2001,2
"fonville_2014",1995,1998,3
"fonville_2014",1995,2000,0
"fonville_2014",1995,1999,0
"fonville_2014",1995,1999,1
"fonville_2014",1995,1999,0
"fonville_2014",1995,2003,1
"fonville_2014",1995,2003,1
"fonville_2014",1995,2003,3
"fonville_2014",1995,2002,1
"fonville_2014",1995,2003,2
"fonville_2014",1995,2004,1
"fonville_2014",1995,2003,0
"fonville_2014",1995,2002,0
"fonville_2014",1995,2004,0
"fonville_2014",1995,2002,0
"fonville_2014",1995,2004,0
"fonville_2014",1995,2004,0
"fonville_2014",1995,2004,1
"fonville_2014",1995,2005,0
"fonville_2014",1995,2004,0
"fonville_2014",1995,2007,0
"fonville_2014",1995,2005,0
"fonville_2014",1995,2009,0
"fonville_2014",1995,2007,0
"fonville_2014",1995,2007,0
"fonville_2014",1995,2009,0
"fonville_2014",1995,2010,0
"fonville_2014",1995,2009,0
"fonville_2014",1995,2011,0
"fonville_2014",1995,2002,1
"fonville_2014",1995,2004,0
"fonville_2014",1995,1992,0
"fonville_2014",1995,1993,0
"fonville_2014",1995,1995,6
"fonville_2014",1997,1993,3
"fonville_2014",1997,1994,4
"fonville_2014",1997,1994,5
"fonville_2014",1997,1994,2
"fonville_2014",1997,1993,2
"fonville_2014",1997,1993,4
"fonville_2014",1997,1993,2
"fonville_2014",1997,1994,4
"fonville_2014",1997,1996,7
"fonville_2014",1997,1995,6
"fonville_2014",1997,1996,7
"fonville_2014",1997,1996,4
"fonville_2014",1997,1997,7
"fonville_2014",1997,1996,5
"fonville_2014",1997,1997,6
"fonville_2014",1997,1997,7
"fonville_2014",1997,1997,6
"fonville_2014",1997,1996,7
"fonville_2014",1997,1997,4
"fonville_2014",1997,1995,7
"fonville_2014",1997,1999,0
"fonville_2014",1997,1997,3
"fonville_2014",1997,1997,2
"fonville_2014",1997,1999,0
"fonville_2014",1997,2002,5
"fonville_2014",1997,2000,0
"fonville_2014",1997,2001,3
"fonville_2014",1997,1998,4
"fonville_2014",1997,2000,2
"fonville_2014",1997,1999,1
"fonville_2014",1997,1999,2
"fonville_2014",1997,1999,0
"fonville_2014",1997,2003,0
"fonville_2014",1997,2003,1
"fonville_2014",1997,2003,5
"fonville_2014",1997,2002,1
"fonville_2014",1997,2003,3
"fonville_2014",1997,2004,3
"fonville_2014",1997,2003,2
"fonville_2014",1997,2002,2
"fonville_2014",1997,2004,2
"fonville_2014",1997,2002,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2005,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2005,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2010,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2011,0
"fonville_2014",1997,2002,1
"fonville_2014",1997,2004,0
"fonville_2014",1997,1992,3
"fonville_2014",1997,1993,0
"fonville_2014",1997,1995,5
"fonville_2014",1997,1993,1
"fonville_2014",1997,1994,0
"fonville_2014",1997,1994,0
"fonville_2014",1997,1994,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1994,0
"fonville_2014",1997,1996,2
"fonville_2014",1997,1995,1
"fonville_2014",1997,1996,2
"fonville_2014",1997,1996,0
"fonville_2014",1997,1997,0
"fonville_2014",1997,1996,0
"fonville_2014",1997,1997,2
"fonville_2014",1997,1997,3
"fonville_2014",1997,1997,2
"fonville_2014",1997,1996,3
"fonville_2014",1997,1997,0
"fonville_2014",1997,1995,2
"fonville_2014",1997,1999,6
"fonville_2014",1997,1997,7
"fonville_2014",1997,1997,7
"fonville_2014",1997,1999,1
"fonville_2014",1997,2002,8
"fonville_2014",1997,2000,0
"fonville_2014",1997,2001,6
"fonville_2014",1997,1998,5
"fonville_2014",1997,2000,5
"fonville_2014",1997,1999,4
"fonville_2014",1997,1999,5
"fonville_2014",1997,1999,4
"fonville_2014",1997,2003,4
"fonville_2014",1997,2003,5
"fonville_2014",1997,2003,6
"fonville_2014",1997,2002,5
"fonville_2014",1997,2003,5
"fonville_2014",1997,2004,4
"fonville_2014",1997,2003,4
"fonville_2014",1997,2002,4
"fonville_2014",1997,2004,5
"fonville_2014",1997,2002,4
"fonville_2014",1997,2004,0
"fonville_2014",1997,2004,1
"fonville_2014",1997,2004,1
"fonville_2014",1997,2005,0
"fonville_2014",1997,2004,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2005,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2007,0
"fonville_2014",1997,2007,1
"fonville_2014",1997,2009,0
"fonville_2014",1997,2010,0
"fonville_2014",1997,2009,0
"fonville_2014",1997,2011,0
"fonville_2014",1997,2002,4
"fonville_2014",1997,2004,2
"fonville_2014",1997,1992,0
"fonville_2014",1997,1993,0
"fonville_2014",1997,1995,1
"fonville_2014",1999,1993,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1996,1
"fonville_2014",1999,1995,0
"fonville_2014",1999,1996,1
"fonville_2014",1999,1996,0
"fonville_2014",1999,1997,1
"fonville_2014",1999,1996,0
"fonville_2014",1999,1997,2
"fonville_2014",1999,1997,3
"fonville_2014",1999,1997,0
"fonville_2014",1999,1996,3
"fonville_2014",1999,1997,0
"fonville_2014",1999,1995,0
"fonville_2014",1999,1999,6
"fonville_2014",1999,1997,7
"fonville_2014",1999,1997,8
"fonville_2014",1999,1999,5
"fonville_2014",1999,2002,7
"fonville_2014",1999,2000,5
"fonville_2014",1999,2001,7
"fonville_2014",1999,1998,5
"fonville_2014",1999,2000,5
"fonville_2014",1999,1999,4
"fonville_2014",1999,1999,5
"fonville_2014",1999,1999,3
"fonville_2014",1999,2003,4
"fonville_2014",1999,2003,5
"fonville_2014",1999,2003,6
"fonville_2014",1999,2002,5
"fonville_2014",1999,2003,4
"fonville_2014",1999,2004,3
"fonville_2014",1999,2003,4
"fonville_2014",1999,2002,4
"fonville_2014",1999,2004,5
"fonville_2014",1999,2002,4
"fonville_2014",1999,2004,0
"fonville_2014",1999,2004,1
"fonville_2014",1999,2004,0
"fonville_2014",1999,2005,0
"fonville_2014",1999,2004,0
"fonville_2014",1999,2007,0
"fonville_2014",1999,2005,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2007,0
"fonville_2014",1999,2007,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2011,0
"fonville_2014",1999,2002,4
"fonville_2014",1999,2004,3
"fonville_2014",1999,1992,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1995,0
"fonville_2014",1999,2008,0
"fonville_2014",1999,2008,0
"fonville_2014",1999,2008,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2010,0
"fonville_2014",1998,1993,0
"fonville_2014",1998,1994,0
"fonville_2014",1998,1994,0
"fonville_2014",1998,1994,0
"fonville_2014",1998,1993,0
"fonville_2014",1998,1993,0
"fonville_2014",1998,1993,0
"fonville_2014",1998,1994,0
"fonville_2014",1998,1996,4
"fonville_2014",1998,1995,0
"fonville_2014",1998,1996,4
"fonville_2014",1998,1996,0
"fonville_2014",1998,1997,5
"fonville_2014",1998,1996,0
"fonville_2014",1998,1997,4
"fonville_2014",1998,1997,6
"fonville_2014",1998,1997,3
"fonville_2014",1998,1996,5
"fonville_2014",1998,1997,4
"fonville_2014",1998,1995,2
"fonville_2014",1998,1999,6
"fonville_2014",1998,1997,8
"fonville_2014",1998,1997,7
"fonville_2014",1998,1999,2
"fonville_2014",1998,2002,7
"fonville_2014",1998,2000,0
"fonville_2014",1998,2001,5
"fonville_2014",1998,1998,5
"fonville_2014",1998,2000,4
"fonville_2014",1998,1999,2
"fonville_2014",1998,1999,3
"fonville_2014",1998,1999,5
"fonville_2014",1998,2003,5
"fonville_2014",1998,2003,6
"fonville_2014",1998,2003,5
"fonville_2014",1998,2002,3
"fonville_2014",1998,2003,4
"fonville_2014",1998,2004,3
"fonville_2014",1998,2003,2
"fonville_2014",1998,2002,0
"fonville_2014",1998,2004,0
"fonville_2014",1998,2002,4
"fonville_2014",1998,2004,0
"fonville_2014",1998,2004,3
"fonville_2014",1998,2004,2
"fonville_2014",1998,2005,0
"fonville_2014",1998,2004,0
"fonville_2014",1998,2007,0
"fonville_2014",1998,2005,1
"fonville_2014",1998,2009,0
"fonville_2014",1998,2007,0
"fonville_2014",1998,2007,0
"fonville_2014",1998,2009,0
"fonville_2014",1998,2010,0
"fonville_2014",1998,2009,0
"fonville_2014",1998,2011,0
"fonville_2014",1998,2002,2
"fonville_2014",1998,2004,2
"fonville_2014",1998,1992,0
"fonville_2014",1998,1993,0
"fonville_2014",1998,1995,0
"fonville_2014",1998,2008,0
"fonville_2014",1998,2008,0
"fonville_2014",1998,2008,0
"fonville_2014",1998,2009,0
"fonville_2014",1998,2009,0
"fonville_2014",1998,2009,0
"fonville_2014",1998,2009,0
"fonville_2014",1998,2010,0
"fonville_2014",1998,2010,0
"fonville_2014",1998,2010,0
"fonville_2014",1998,2010,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1994,0
"fonville_2014",1999,1996,0
"fonville_2014",1999,1995,0
"fonville_2014",1999,1996,1
"fonville_2014",1999,1996,0
"fonville_2014",1999,1997,0
"fonville_2014",1999,1996,0
"fonville_2014",1999,1997,1
"fonville_2014",1999,1997,2
"fonville_2014",1999,1997,0
"fonville_2014",1999,1996,2
"fonville_2014",1999,1997,0
"fonville_2014",1999,1995,0
"fonville_2014",1999,1999,6
"fonville_2014",1999,1997,6
"fonville_2014",1999,1997,6
"fonville_2014",1999,1999,1
"fonville_2014",1999,2002,7
"fonville_2014",1999,2000,0
"fonville_2014",1999,2001,6
"fonville_2014",1999,1998,5
"fonville_2014",1999,2000,5
"fonville_2014",1999,1999,4
"fonville_2014",1999,1999,5
"fonville_2014",1999,1999,3
"fonville_2014",1999,2003,6
"fonville_2014",1999,2003,4
"fonville_2014",1999,2003,6
"fonville_2014",1999,2002,5
"fonville_2014",1999,2003,5
"fonville_2014",1999,2004,4
"fonville_2014",1999,2003,4
"fonville_2014",1999,2002,4
"fonville_2014",1999,2004,4
"fonville_2014",1999,2002,2
"fonville_2014",1999,2004,0
"fonville_2014",1999,2004,0
"fonville_2014",1999,2004,0
"fonville_2014",1999,2005,0
"fonville_2014",1999,2004,0
"fonville_2014",1999,2007,0
"fonville_2014",1999,2005,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2007,0
"fonville_2014",1999,2007,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2011,0
"fonville_2014",1999,2002,4
"fonville_2014",1999,2004,3
"fonville_2014",1999,1992,0
"fonville_2014",1999,1993,0
"fonville_2014",1999,1995,0
"fonville_2014",1999,2008,0
"fonville_2014",1999,2008,0
"fonville_2014",1999,2008,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2009,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2010,0
"fonville_2014",1999,2010,0
"fonville_2014",2003,1993,0
"fonville_2014",2003,1994,0
"fonville_2014",2003,1994,0
"fonville_2014",2003,1994,0
"fonville_2014",2003,1993,0
"fonville_2014",2003,1993,0
"fonville_2014",2003,1993,0
"fonville_2014",2003,1994,0
"fonville_2014",2003,1996,1
"fonville_2014",2003,1995,0
"fonville_2014",2003,1996,2
"fonville_2014",2003,1996,0
"fonville_2014",2003,1997,0
"fonville_2014",2003,1996,0
"fonville_2014",2003,1997,1
"fonville_2014",2003,1997,2
"fonville_2014",2003,1997,0
"fonville_2014",2003,1996,3
"fonville_2014",2003,1997,1
"fonville_2014",2003,1995,0
"fonville_2014",2003,1999,4
"fonville_2014",2003,1997,6
"fonville_2014",2003,1997,5
"fonville_2014",2003,1999,1
"fonville_2014",2003,2002,7
"fonville_2014",2003,2000,1
"fonville_2014",2003,2001,6
"fonville_2014",2003,1998,5
"fonville_2014",2003,2000,5
"fonville_2014",2003,1999,4
"fonville_2014",2003,1999,5
"fonville_2014",2003,1999,1
"fonville_2014",2003,2003,9
"fonville_2014",2003,2003,9
"fonville_2014",2003,2003,7
"fonville_2014",2003,2002,8
"fonville_2014",2003,2003,6
"fonville_2014",2003,2004,6
"fonville_2014",2003,2003,5
"fonville_2014",2003,2002,6
"fonville_2014",2003,2004,6
"fonville_2014",2003,2002,6
"fonville_2014",2003,2004,8
"fonville_2014",2003,2004,6
"fonville_2014",2003,2004,8
"fonville_2014",2003,2005,6
"fonville_2014",2003,2004,8
"fonville_2014",2003,2007,3
"fonville_2014",2003,2005,6
"fonville_2014",2003,2009,3
"fonville_2014",2003,2007,3
"fonville_2014",2003,2007,6
"fonville_2014",2003,2009,0
"fonville_2014",2003,2010,1
"fonville_2014",2003,2009,0
"fonville_2014",2003,2011,2
"fonville_2014",2003,2002,6
"fonville_2014",2003,2004,6
"fonville_2014",2003,1992,0
"fonville_2014",2003,1993,0
"fonville_2014",2003,1995,0
"fonville_2014",2003,2008,6
"fonville_2014",2003,2008,5
"fonville_2014",2003,2008,5
"fonville_2014",2003,2009,5
"fonville_2014",2003,2009,0
"fonville_2014",2003,2009,0
"fonville_2014",2003,2009,0
"fonville_2014",2003,2010,0
"fonville_2014",2003,2010,0
"fonville_2014",2003,2010,0
"fonville_2014",2003,2010,0
"fonville_2014",2004,1993,0
"fonville_2014",2004,1994,0
"fonville_2014",2004,1994,0
"fonville_2014",2004,1994,0
"fonville_2014",2004,1993,0
"fonville_2014",2004,1993,0
"fonville_2014",2004,1993,0
"fonville_2014",2004,1994,0
"fonville_2014",2004,1996,2
"fonville_2014",2004,1995,1
"fonville_2014",2004,1996,2
"fonville_2014",2004,1996,0
"fonville_2014",2004,1997,0
"fonville_2014",2004,1996,0
"fonville_2014",2004,1997,2
"fonville_2014",2004,1997,3
"fonville_2014",2004,1997,2
"fonville_2014",2004,1996,3
"fonville_2014",2004,1997,2
"fonville_2014",2004,1995,2
"fonville_2014",2004,1999,5
"fonville_2014",2004,1997,6
"fonville_2014",2004,1997,6
"fonville_2014",2004,1999,3
"fonville_2014",2004,2002,7
"fonville_2014",2004,2000,2
"fonville_2014",2004,2001,6
"fonville_2014",2004,1998,5
"fonville_2014",2004,2000,5
"fonville_2014",2004,1999,4
"fonville_2014",2004,1999,5
"fonville_2014",2004,1999,4
"fonville_2014",2004,2003,6
"fonville_2014",2004,2003,7
"fonville_2014",2004,2003,7
"fonville_2014",2004,2002,7
"fonville_2014",2004,2003,7
"fonville_2014",2004,2004,7
"fonville_2014",2004,2003,6
"fonville_2014",2004,2002,5
"fonville_2014",2004,2004,7
"fonville_2014",2004,2002,6
"fonville_2014",2004,2004,6
"fonville_2014",2004,2004,6
"fonville_2014",2004,2004,7
"fonville_2014",2004,2005,4
"fonville_2014",2004,2004,6
"fonville_2014",2004,2007,2
"fonville_2014",2004,2005,6
"fonville_2014",2004,2009,0
"fonville_2014",2004,2007,0
"fonville_2014",2004,2007,6
"fonville_2014",2004,2009,0
"fonville_2014",2004,2010,0
"fonville_2014",2004,2009,0
"fonville_2014",2004,2011,2
"fonville_2014",2004,2002,4
"fonville_2014",2004,2004,6
"fonville_2014",2004,1992,0
"fonville_2014",2004,1993,0
"fonville_2014",2004,1995,0
"fonville_2014",2004,2008,6
"fonville_2014",2004,2008,4
"fonville_2014",2004,2008,4
"fonville_2014",2004,2009,4
"fonville_2014",2004,2009,0
"fonville_2014",2004,2009,0
"fonville_2014",2004,2009,0
"fonville_2014",2004,2010,0
"fonville_2014",2004,2010,0
"fonville_2014",2004,2010,0
"fonville_2014",2004,2010,0
"fonville_2014",2002,1993,0
"fonville_2014",2002,1994,0
"fonville_2014",2002,1994,0
"fonville_2014",2002,1994,0
"fonville_2014",2002,1993,0
"fonville_2014",2002,1993,0
"fonville_2014",2002,1993,0
"fonville_2014",2002,1994,0
"fonville_2014",2002,1996,0
"fonville_2014",2002,1995,0
"fonville_2014",2002,1996,0
"fonville_2014",2002,1996,0
"fonville_2014",2002,1997,0
"fonville_2014",2002,1996,0
"fonville_2014",2002,1997,0
"fonville_2014",2002,1997,1
"fonville_2014",2002,1997,0
"fonville_2014",2002,1996,2
"fonville_2014",2002,1997,0
"fonville_2014",2002,1995,0
"fonville_2014",2002,1999,3
"fonville_2014",2002,1997,4
"fonville_2014",2002,1997,3
"fonville_2014",2002,1999,1
"fonville_2014",2002,2002,6
"fonville_2014",2002,2000,3
"fonville_2014",2002,2001,5
"fonville_2014",2002,1998,4
"fonville_2014",2002,2000,4
"fonville_2014",2002,1999,3
"fonville_2014",2002,1999,4
"fonville_2014",2002,1999,0
"fonville_2014",2002,2003,5
"fonville_2014",2002,2003,5
"fonville_2014",2002,2003,7
"fonville_2014",2002,2002,5
"fonville_2014",2002,2003,5
"fonville_2014",2002,2004,5
"fonville_2014",2002,2003,4
"fonville_2014",2002,2002,4
"fonville_2014",2002,2004,5
"fonville_2014",2002,2002,5
"fonville_2014",2002,2004,3
